fecha,mes,anio,linea,tipo_pago,afluencia
2024-11-04,Noviembre,2024,Linea 7,Gratuidad,4633.0
2024-11-05,Noviembre,2024,Linea 7,Prepago,169743.0
2024-11-05,Noviembre,2024,Linea 7,Gratuidad,5070.0
2024-11-06,Noviembre,2024,Linea 7,Prepago,160974.0
2024-11-06,Noviembre,2024,Linea 7,Gratuidad,4777.0
2024-11-07,Noviembre,2024,Linea 7,Prepago,169273.0
2024-11-07,Noviembre,2024,Linea 7,Gratuidad,4692.0
2024-11-08,Noviembre,2024,Linea 7,Prepago,173061.0
2024-11-08,Noviembre,2024,Linea 7,Gratuidad,5183.0
2024-11-09,Noviembre,2024,Linea 7,Prepago,138654.0
2024-11-09,Noviembre,2024,Linea 7,Gratuidad,3779.0
2024-11-10,Noviembre,2024,Linea 7,Prepago,84662.0
2024-11-10,Noviembre,2024,Linea 7,Gratuidad,1957.0
2024-11-11,Noviembre,2024,Linea 7,Prepago,157854.0
2024-11-11,Noviembre,2024,Linea 7,Gratuidad,4729.0
2024-11-12,Noviembre,2024,Linea 7,Prepago,163270.0
2024-11-12,Noviembre,2024,Linea 7,Gratuidad,4599.0
2024-11-13,Noviembre,2024,Linea 7,Prepago,171519.0
2024-11-13,Noviembre,2024,Linea 7,Gratuidad,4715.0
2024-11-14,Noviembre,2024,Linea 7,Prepago,166777.0
2024-11-14,Noviembre,2024,Linea 7,Gratuidad,4485.0
2024-11-15,Noviembre,2024,Linea 7,Prepago,177600.0
2024-11-15,Noviembre,2024,Linea 7,Gratuidad,4936.0
2024-11-16,Noviembre,2024,Linea 7,Prepago,135582.0
2024-11-16,Noviembre,2024,Linea 7,Gratuidad,3415.0
2024-11-17,Noviembre,2024,Linea 7,Prepago,88912.0
2024-11-17,Noviembre,2024,Linea 7,Gratuidad,2203.0
2024-11-18,Noviembre,2024,Linea 7,Prepago,95553.0
2024-11-18,Noviembre,2024,Linea 7,Gratuidad,3004.0
2024-11-19,Noviembre,2024,Linea 7,Prepago,171217.0
2024-11-19,Noviembre,2024,Linea 7,Gratuidad,4695.0
2024-11-20,Noviembre,2024,Linea 7,Prepago,108166.0
2024-11-20,Noviembre,2024,Linea 7,Gratuidad,3380.0
2024-11-21,Noviembre,2024,Linea 7,Prepago,168658.0
2024-11-21,Noviembre,2024,Linea 7,Gratuidad,5224.0
2024-11-22,Noviembre,2024,Linea 7,Prepago,178179.0
2024-11-22,Noviembre,2024,Linea 7,Gratuidad,5020.0
2024-11-23,Noviembre,2024,Linea 7,Prepago,134738.0
2024-11-23,Noviembre,2024,Linea 7,Gratuidad,4044.0
2024-11-24,Noviembre,2024,Linea 7,Prepago,74186.0
2024-11-24,Noviembre,2024,Linea 7,Gratuidad,2239.0
2024-11-25,Noviembre,2024,Linea 7,Prepago,141329.0
2024-11-25,Noviembre,2024,Linea 7,Gratuidad,3838.0
2024-11-26,Noviembre,2024,Linea 7,Prepago,153809.0
2024-11-26,Noviembre,2024,Linea 7,Gratuidad,4724.0
2024-11-27,Noviembre,2024,Linea 7,Prepago,162371.0
2024-11-27,Noviembre,2024,Linea 7,Gratuidad,4803.0
2024-11-28,Noviembre,2024,Linea 7,Prepago,166903.0
2024-11-28,Noviembre,2024,Linea 7,Gratuidad,4837.0
2024-11-29,Noviembre,2024,Linea 7,Prepago,168230.0
2024-11-29,Noviembre,2024,Linea 7,Gratuidad,4222.0
2024-11-30,Noviembre,2024,Linea 7,Prepago,92595.0
2024-11-30,Noviembre,2024,Linea 7,Gratuidad,2308.0
2024-12-01,Diciembre,2024,Linea 1,Prepago,223216.0
2024-12-01,Diciembre,2024,Linea 1,Gratuidad,16748.0
2024-12-02,Diciembre,2024,Linea 1,Prepago,451916.0
2024-12-02,Diciembre,2024,Linea 1,Gratuidad,36541.0
2024-12-03,Diciembre,2024,Linea 1,Prepago,499922.0
2024-12-03,Diciembre,2024,Linea 1,Gratuidad,35682.0
2024-12-04,Diciembre,2024,Linea 1,Prepago,478142.0
2024-12-04,Diciembre,2024,Linea 1,Gratuidad,34086.0
2024-12-05,Diciembre,2024,Linea 1,Prepago,517341.0
2024-12-05,Diciembre,2024,Linea 1,Gratuidad,38932.0
2024-12-06,Diciembre,2024,Linea 1,Prepago,489785.0
2024-12-06,Diciembre,2024,Linea 1,Gratuidad,35743.0
2024-12-07,Diciembre,2024,Linea 1,Prepago,333295.0
2024-12-07,Diciembre,2024,Linea 1,Gratuidad,22751.0
2024-12-08,Diciembre,2024,Linea 1,Prepago,251642.0
2024-12-08,Diciembre,2024,Linea 1,Gratuidad,16021.0
2024-12-09,Diciembre,2024,Linea 1,Prepago,444549.0
2024-12-09,Diciembre,2024,Linea 1,Gratuidad,32701.0
2024-12-10,Diciembre,2024,Linea 1,Prepago,501676.0
2024-12-10,Diciembre,2024,Linea 1,Gratuidad,34471.0
2024-12-11,Diciembre,2024,Linea 1,Prepago,425277.0
2024-12-11,Diciembre,2024,Linea 1,Gratuidad,36375.0
2024-12-12,Diciembre,2024,Linea 1,Prepago,417440.0
2024-12-12,Diciembre,2024,Linea 1,Gratuidad,30175.0
2024-12-13,Diciembre,2024,Linea 1,Prepago,491404.0
2024-12-13,Diciembre,2024,Linea 1,Gratuidad,34977.0
2024-12-14,Diciembre,2024,Linea 1,Prepago,320911.0
2024-12-14,Diciembre,2024,Linea 1,Gratuidad,22809.0
2024-12-15,Diciembre,2024,Linea 1,Prepago,228107.0
2024-12-15,Diciembre,2024,Linea 1,Gratuidad,15889.0
2024-12-16,Diciembre,2024,Linea 1,Prepago,455795.0
2024-12-16,Diciembre,2024,Linea 1,Gratuidad,33179.0
2024-12-17,Diciembre,2024,Linea 1,Prepago,455623.0
2024-12-17,Diciembre,2024,Linea 1,Gratuidad,34662.0
2024-12-18,Diciembre,2024,Linea 1,Prepago,428110.0
2024-12-18,Diciembre,2024,Linea 1,Gratuidad,31039.0
2024-12-19,Diciembre,2024,Linea 1,Prepago,471631.0
2024-12-19,Diciembre,2024,Linea 1,Gratuidad,31960.0
2024-12-20,Diciembre,2024,Linea 1,Prepago,440213.0
2024-12-20,Diciembre,2024,Linea 1,Gratuidad,31638.0
2024-12-21,Diciembre,2024,Linea 1,Prepago,303741.0
2024-12-21,Diciembre,2024,Linea 1,Gratuidad,20930.0
2024-12-22,Diciembre,2024,Linea 1,Prepago,195378.0
2024-12-22,Diciembre,2024,Linea 1,Gratuidad,14823.0
2024-12-23,Diciembre,2024,Linea 1,Prepago,375517.0
2024-12-23,Diciembre,2024,Linea 1,Gratuidad,27819.0
2024-12-24,Diciembre,2024,Linea 1,Prepago,233382.0
2024-12-24,Diciembre,2024,Linea 1,Gratuidad,18213.0
2024-12-25,Diciembre,2024,Linea 1,Prepago,97697.0
2024-12-25,Diciembre,2024,Linea 1,Gratuidad,7899.0
2024-12-26,Diciembre,2024,Linea 1,Prepago,334760.0
2024-12-26,Diciembre,2024,Linea 1,Gratuidad,22265.0
2024-12-27,Diciembre,2024,Linea 1,Prepago,336502.0
2024-12-27,Diciembre,2024,Linea 1,Gratuidad,25390.0
2024-12-28,Diciembre,2024,Linea 1,Prepago,275369.0
2024-12-28,Diciembre,2024,Linea 1,Gratuidad,18807.0
2024-12-29,Diciembre,2024,Linea 1,Prepago,190935.0
2024-12-29,Diciembre,2024,Linea 1,Gratuidad,13813.0
2024-12-30,Diciembre,2024,Linea 1,Prepago,327324.0
2024-12-30,Diciembre,2024,Linea 1,Gratuidad,23175.0
2024-12-31,Diciembre,2024,Linea 1,Prepago,293911.0
2024-12-31,Diciembre,2024,Linea 1,Gratuidad,9905.0
2024-12-01,Diciembre,2024,Linea 2,Prepago,100995.0
2024-12-01,Diciembre,2024,Linea 2,Gratuidad,8917.0
2024-12-02,Diciembre,2024,Linea 2,Prepago,219749.0
2024-12-02,Diciembre,2024,Linea 2,Gratuidad,17456.0
2024-12-03,Diciembre,2024,Linea 2,Prepago,219180.0
2024-12-03,Diciembre,2024,Linea 2,Gratuidad,19349.0
2024-12-04,Diciembre,2024,Linea 2,Prepago,235490.0
2024-12-04,Diciembre,2024,Linea 2,Gratuidad,16239.0
2024-12-05,Diciembre,2024,Linea 2,Prepago,216935.0
2024-12-05,Diciembre,2024,Linea 2,Gratuidad,18493.0
2024-12-06,Diciembre,2024,Linea 2,Prepago,228891.0
2024-12-06,Diciembre,2024,Linea 2,Gratuidad,17566.0
2024-12-07,Diciembre,2024,Linea 2,Prepago,159813.0
2024-12-07,Diciembre,2024,Linea 2,Gratuidad,11397.0
2024-12-08,Diciembre,2024,Linea 2,Prepago,98253.0
2024-12-08,Diciembre,2024,Linea 2,Gratuidad,9156.0
2024-12-09,Diciembre,2024,Linea 2,Prepago,221317.0
2024-12-09,Diciembre,2024,Linea 2,Gratuidad,17350.0
2024-12-10,Diciembre,2024,Linea 2,Prepago,219244.0
2024-12-10,Diciembre,2024,Linea 2,Gratuidad,15831.0
2024-12-11,Diciembre,2024,Linea 2,Prepago,206015.0
2024-12-11,Diciembre,2024,Linea 2,Gratuidad,16964.0
2024-12-12,Diciembre,2024,Linea 2,Prepago,175340.0
2024-12-12,Diciembre,2024,Linea 2,Gratuidad,15564.0
2024-12-13,Diciembre,2024,Linea 2,Prepago,225210.0
2024-12-13,Diciembre,2024,Linea 2,Gratuidad,16260.0
2024-12-14,Diciembre,2024,Linea 2,Prepago,148475.0
2024-12-14,Diciembre,2024,Linea 2,Gratuidad,12727.0
2024-12-15,Diciembre,2024,Linea 2,Prepago,112378.0
2024-12-15,Diciembre,2024,Linea 2,Gratuidad,8963.0
2024-12-16,Diciembre,2024,Linea 2,Prepago,210438.0
2024-12-16,Diciembre,2024,Linea 2,Gratuidad,15639.0
2024-12-17,Diciembre,2024,Linea 2,Prepago,210006.0
2024-12-17,Diciembre,2024,Linea 2,Gratuidad,15889.0
2024-12-18,Diciembre,2024,Linea 2,Prepago,186167.0
2024-12-18,Diciembre,2024,Linea 2,Gratuidad,16793.0
2024-12-19,Diciembre,2024,Linea 2,Prepago,188771.0
2024-12-19,Diciembre,2024,Linea 2,Gratuidad,14633.0
2024-12-20,Diciembre,2024,Linea 2,Prepago,181117.0
2024-12-20,Diciembre,2024,Linea 2,Gratuidad,16044.0
2024-12-21,Diciembre,2024,Linea 2,Prepago,151394.0
2024-12-21,Diciembre,2024,Linea 2,Gratuidad,11081.0
2024-12-22,Diciembre,2024,Linea 2,Prepago,106769.0
2024-12-22,Diciembre,2024,Linea 2,Gratuidad,8145.0
2024-12-23,Diciembre,2024,Linea 2,Prepago,159744.0
2024-12-23,Diciembre,2024,Linea 2,Gratuidad,14296.0
2024-12-24,Diciembre,2024,Linea 2,Prepago,113489.0
2024-12-24,Diciembre,2024,Linea 2,Gratuidad,9448.0
2024-12-25,Diciembre,2024,Linea 2,Prepago,58435.0
2024-12-25,Diciembre,2024,Linea 2,Gratuidad,4808.0
2024-12-26,Diciembre,2024,Linea 2,Prepago,137887.0
2024-12-26,Diciembre,2024,Linea 2,Gratuidad,13187.0
2024-12-27,Diciembre,2024,Linea 2,Prepago,147645.0
2024-12-27,Diciembre,2024,Linea 2,Gratuidad,13650.0
2024-12-28,Diciembre,2024,Linea 2,Prepago,120488.0
2024-12-28,Diciembre,2024,Linea 2,Gratuidad,10720.0
2024-12-29,Diciembre,2024,Linea 2,Prepago,88909.0
2024-12-29,Diciembre,2024,Linea 2,Gratuidad,7786.0
2024-12-30,Diciembre,2024,Linea 2,Prepago,143549.0
2024-12-30,Diciembre,2024,Linea 2,Gratuidad,13599.0
2024-12-31,Diciembre,2024,Linea 2,Prepago,108877.0
2024-12-31,Diciembre,2024,Linea 2,Gratuidad,8731.0
2024-12-01,Diciembre,2024,Linea 3,Prepago,102437.0
2024-12-01,Diciembre,2024,Linea 3,Gratuidad,12523.0
2024-12-02,Diciembre,2024,Linea 3,Prepago,171534.0
2024-12-02,Diciembre,2024,Linea 3,Gratuidad,22431.0
2024-12-03,Diciembre,2024,Linea 3,Prepago,175838.0
2024-12-03,Diciembre,2024,Linea 3,Gratuidad,21279.0
2024-12-04,Diciembre,2024,Linea 3,Prepago,175291.0
2024-12-04,Diciembre,2024,Linea 3,Gratuidad,23026.0
2024-12-05,Diciembre,2024,Linea 3,Prepago,195528.0
2024-12-05,Diciembre,2024,Linea 3,Gratuidad,21450.0
2024-12-06,Diciembre,2024,Linea 3,Prepago,184517.0
2024-12-06,Diciembre,2024,Linea 3,Gratuidad,21741.0
2024-12-07,Diciembre,2024,Linea 3,Prepago,138878.0
2024-12-07,Diciembre,2024,Linea 3,Gratuidad,16697.0
2024-12-08,Diciembre,2024,Linea 3,Prepago,108681.0
2024-12-08,Diciembre,2024,Linea 3,Gratuidad,11883.0
2024-12-09,Diciembre,2024,Linea 3,Prepago,173170.0
2024-12-09,Diciembre,2024,Linea 3,Gratuidad,20777.0
2024-12-10,Diciembre,2024,Linea 3,Prepago,174117.0
2024-12-10,Diciembre,2024,Linea 3,Gratuidad,22916.0
2024-12-11,Diciembre,2024,Linea 3,Prepago,184903.0
2024-12-11,Diciembre,2024,Linea 3,Gratuidad,21287.0
2024-12-12,Diciembre,2024,Linea 3,Prepago,160525.0
2024-12-12,Diciembre,2024,Linea 3,Gratuidad,18889.0
2024-12-13,Diciembre,2024,Linea 3,Prepago,181086.0
2024-12-13,Diciembre,2024,Linea 3,Gratuidad,22509.0
2024-12-14,Diciembre,2024,Linea 3,Prepago,147824.0
2024-12-14,Diciembre,2024,Linea 3,Gratuidad,15773.0
2024-12-15,Diciembre,2024,Linea 3,Prepago,106247.0
2024-12-15,Diciembre,2024,Linea 3,Gratuidad,11386.0
2024-12-16,Diciembre,2024,Linea 3,Prepago,168671.0
2024-12-16,Diciembre,2024,Linea 3,Gratuidad,21264.0
2024-12-17,Diciembre,2024,Linea 3,Prepago,182195.0
2024-12-17,Diciembre,2024,Linea 3,Gratuidad,20023.0
2024-12-18,Diciembre,2024,Linea 3,Prepago,179479.0
2024-12-18,Diciembre,2024,Linea 3,Gratuidad,20355.0
2024-12-19,Diciembre,2024,Linea 3,Prepago,179709.0
2024-12-19,Diciembre,2024,Linea 3,Gratuidad,21136.0
2024-12-20,Diciembre,2024,Linea 3,Prepago,165772.0
2024-12-20,Diciembre,2024,Linea 3,Gratuidad,20093.0
2024-12-21,Diciembre,2024,Linea 3,Prepago,140764.0
2024-12-21,Diciembre,2024,Linea 3,Gratuidad,15451.0
2024-12-22,Diciembre,2024,Linea 3,Prepago,105134.0
2024-12-22,Diciembre,2024,Linea 3,Gratuidad,11387.0
2024-12-23,Diciembre,2024,Linea 3,Prepago,147413.0
2024-12-23,Diciembre,2024,Linea 3,Gratuidad,18039.0
2024-12-24,Diciembre,2024,Linea 3,Prepago,106839.0
2024-12-24,Diciembre,2024,Linea 3,Gratuidad,12845.0
2024-12-25,Diciembre,2024,Linea 3,Prepago,52966.0
2024-12-25,Diciembre,2024,Linea 3,Gratuidad,6680.0
2024-12-26,Diciembre,2024,Linea 3,Prepago,142616.0
2024-12-26,Diciembre,2024,Linea 3,Gratuidad,16450.0
2024-12-27,Diciembre,2024,Linea 3,Prepago,137188.0
2024-12-27,Diciembre,2024,Linea 3,Gratuidad,17532.0
2024-12-28,Diciembre,2024,Linea 3,Prepago,127266.0
2024-12-28,Diciembre,2024,Linea 3,Gratuidad,15266.0
2024-12-29,Diciembre,2024,Linea 3,Prepago,92726.0
2024-12-29,Diciembre,2024,Linea 3,Gratuidad,11208.0
2024-12-30,Diciembre,2024,Linea 3,Prepago,134240.0
2024-12-30,Diciembre,2024,Linea 3,Gratuidad,17827.0
2024-12-31,Diciembre,2024,Linea 3,Prepago,102852.0
2024-12-31,Diciembre,2024,Linea 3,Gratuidad,13011.0
2024-12-01,Diciembre,2024,Linea 4,Prepago,63961.0
2024-12-01,Diciembre,2024,Linea 4,Gratuidad,3190.0
2024-12-02,Diciembre,2024,Linea 4,Prepago,90266.0
2024-12-02,Diciembre,2024,Linea 4,Gratuidad,5675.0
2024-12-03,Diciembre,2024,Linea 4,Prepago,112136.0
2024-12-03,Diciembre,2024,Linea 4,Gratuidad,5648.0
2024-12-04,Diciembre,2024,Linea 4,Prepago,108774.0
2024-12-04,Diciembre,2024,Linea 4,Gratuidad,4935.0
2024-12-05,Diciembre,2024,Linea 4,Prepago,114135.0
2024-12-05,Diciembre,2024,Linea 4,Gratuidad,6192.0
2024-12-06,Diciembre,2024,Linea 4,Prepago,116903.0
2024-12-06,Diciembre,2024,Linea 4,Gratuidad,5179.0
2024-12-07,Diciembre,2024,Linea 4,Prepago,105910.0
2024-12-07,Diciembre,2024,Linea 4,Gratuidad,4797.0
2024-12-08,Diciembre,2024,Linea 4,Prepago,68825.0
2024-12-08,Diciembre,2024,Linea 4,Gratuidad,3644.0
2024-12-09,Diciembre,2024,Linea 4,Prepago,114573.0
2024-12-09,Diciembre,2024,Linea 4,Gratuidad,6026.0
2024-12-10,Diciembre,2024,Linea 4,Prepago,118083.0
2024-12-10,Diciembre,2024,Linea 4,Gratuidad,5571.0
2024-12-11,Diciembre,2024,Linea 4,Prepago,113273.0
2024-12-11,Diciembre,2024,Linea 4,Gratuidad,6060.0
2024-12-12,Diciembre,2024,Linea 4,Prepago,105849.0
2024-12-12,Diciembre,2024,Linea 4,Gratuidad,5310.0
2024-12-13,Diciembre,2024,Linea 4,Prepago,114968.0
2024-12-13,Diciembre,2024,Linea 4,Gratuidad,4893.0
2024-12-14,Diciembre,2024,Linea 4,Prepago,95792.0
2024-12-14,Diciembre,2024,Linea 4,Gratuidad,5207.0
2024-12-15,Diciembre,2024,Linea 4,Prepago,64102.0
2024-12-15,Diciembre,2024,Linea 4,Gratuidad,3308.0
2024-12-16,Diciembre,2024,Linea 4,Prepago,111350.0
2024-12-16,Diciembre,2024,Linea 4,Gratuidad,5663.0
2024-12-17,Diciembre,2024,Linea 4,Prepago,111147.0
2024-12-17,Diciembre,2024,Linea 4,Gratuidad,6328.0
2024-12-18,Diciembre,2024,Linea 4,Prepago,109760.0
2024-12-18,Diciembre,2024,Linea 4,Gratuidad,5252.0
2024-12-19,Diciembre,2024,Linea 4,Prepago,112893.0
2024-12-19,Diciembre,2024,Linea 4,Gratuidad,4919.0
2024-12-20,Diciembre,2024,Linea 4,Prepago,115513.0
2024-12-20,Diciembre,2024,Linea 4,Gratuidad,5482.0
2024-12-21,Diciembre,2024,Linea 4,Prepago,105752.0
2024-12-21,Diciembre,2024,Linea 4,Gratuidad,4404.0
2024-12-22,Diciembre,2024,Linea 4,Prepago,75792.0
2024-12-22,Diciembre,2024,Linea 4,Gratuidad,2945.0
2024-12-23,Diciembre,2024,Linea 4,Prepago,106352.0
2024-12-23,Diciembre,2024,Linea 4,Gratuidad,4684.0
2024-12-24,Diciembre,2024,Linea 4,Prepago,65523.0
2024-12-24,Diciembre,2024,Linea 4,Gratuidad,3542.0
2024-12-25,Diciembre,2024,Linea 4,Prepago,35412.0
2024-12-25,Diciembre,2024,Linea 4,Gratuidad,2053.0
2024-12-26,Diciembre,2024,Linea 4,Prepago,103987.0
2024-12-26,Diciembre,2024,Linea 4,Gratuidad,4843.0
2024-12-27,Diciembre,2024,Linea 4,Prepago,105774.0
2024-12-27,Diciembre,2024,Linea 4,Gratuidad,5178.0
2024-12-28,Diciembre,2024,Linea 4,Prepago,99574.0
2024-12-28,Diciembre,2024,Linea 4,Gratuidad,4472.0
2024-12-29,Diciembre,2024,Linea 4,Prepago,70096.0
2024-12-29,Diciembre,2024,Linea 4,Gratuidad,3888.0
2024-12-30,Diciembre,2024,Linea 4,Prepago,103066.0
2024-12-30,Diciembre,2024,Linea 4,Gratuidad,4911.0
2024-12-31,Diciembre,2024,Linea 4,Prepago,53603.0
2024-12-31,Diciembre,2024,Linea 4,Gratuidad,3212.0
2024-12-01,Diciembre,2024,Linea 5,Prepago,150308.0
2024-12-01,Diciembre,2024,Linea 5,Gratuidad,14670.0
2024-12-02,Diciembre,2024,Linea 5,Prepago,264097.0
2024-12-02,Diciembre,2024,Linea 5,Gratuidad,26538.0
2024-12-03,Diciembre,2024,Linea 5,Prepago,266065.0
2024-12-03,Diciembre,2024,Linea 5,Gratuidad,25986.0
2024-12-04,Diciembre,2024,Linea 5,Prepago,257511.0
2024-12-04,Diciembre,2024,Linea 5,Gratuidad,26845.0
2024-12-05,Diciembre,2024,Linea 5,Prepago,276935.0
2024-12-05,Diciembre,2024,Linea 5,Gratuidad,25008.0
2024-12-06,Diciembre,2024,Linea 5,Prepago,259036.0
2024-12-06,Diciembre,2024,Linea 5,Gratuidad,22600.0
2024-12-07,Diciembre,2024,Linea 5,Prepago,191497.0
2024-12-07,Diciembre,2024,Linea 5,Gratuidad,17865.0
2024-12-08,Diciembre,2024,Linea 5,Prepago,145047.0
2024-12-08,Diciembre,2024,Linea 5,Gratuidad,15314.0
2024-12-09,Diciembre,2024,Linea 5,Prepago,268415.0
2024-12-09,Diciembre,2024,Linea 5,Gratuidad,24053.0
2024-12-10,Diciembre,2024,Linea 5,Prepago,256850.0
2024-12-10,Diciembre,2024,Linea 5,Gratuidad,26922.0
2024-12-11,Diciembre,2024,Linea 5,Prepago,241913.0
2024-12-11,Diciembre,2024,Linea 5,Gratuidad,24548.0
2024-12-12,Diciembre,2024,Linea 5,Prepago,214010.0
2024-12-12,Diciembre,2024,Linea 5,Gratuidad,20276.0
2024-12-13,Diciembre,2024,Linea 5,Prepago,258206.0
2024-12-13,Diciembre,2024,Linea 5,Gratuidad,24416.0
2024-12-14,Diciembre,2024,Linea 5,Prepago,188262.0
2024-12-14,Diciembre,2024,Linea 5,Gratuidad,17501.0
2024-12-15,Diciembre,2024,Linea 5,Prepago,151823.0
2024-12-15,Diciembre,2024,Linea 5,Gratuidad,13535.0
2024-12-16,Diciembre,2024,Linea 5,Prepago,248317.0
2024-12-16,Diciembre,2024,Linea 5,Gratuidad,23416.0
2024-12-17,Diciembre,2024,Linea 5,Prepago,236684.0
2024-12-17,Diciembre,2024,Linea 5,Gratuidad,21786.0
2024-12-18,Diciembre,2024,Linea 5,Prepago,237061.0
2024-12-18,Diciembre,2024,Linea 5,Gratuidad,21818.0
2024-12-19,Diciembre,2024,Linea 5,Prepago,228186.0
2024-12-19,Diciembre,2024,Linea 5,Gratuidad,22126.0
2024-12-20,Diciembre,2024,Linea 5,Prepago,219513.0
2024-12-20,Diciembre,2024,Linea 5,Gratuidad,22024.0
2024-12-21,Diciembre,2024,Linea 5,Prepago,189547.0
2024-12-21,Diciembre,2024,Linea 5,Gratuidad,16928.0
2024-12-22,Diciembre,2024,Linea 5,Prepago,141978.0
2024-12-22,Diciembre,2024,Linea 5,Gratuidad,14019.0
2024-12-23,Diciembre,2024,Linea 5,Prepago,204653.0
2024-12-23,Diciembre,2024,Linea 5,Gratuidad,21248.0
2024-12-24,Diciembre,2024,Linea 5,Prepago,151650.0
2024-12-24,Diciembre,2024,Linea 5,Gratuidad,15033.0
2024-12-25,Diciembre,2024,Linea 5,Prepago,81253.0
2024-12-25,Diciembre,2024,Linea 5,Gratuidad,7490.0
2024-12-26,Diciembre,2024,Linea 5,Prepago,175651.0
2024-12-26,Diciembre,2024,Linea 5,Gratuidad,18387.0
2024-12-27,Diciembre,2024,Linea 5,Prepago,189197.0
2024-12-27,Diciembre,2024,Linea 5,Gratuidad,19660.0
2024-12-28,Diciembre,2024,Linea 5,Prepago,155062.0
2024-12-28,Diciembre,2024,Linea 5,Gratuidad,17301.0
2024-12-29,Diciembre,2024,Linea 5,Prepago,134635.0
2024-12-29,Diciembre,2024,Linea 5,Gratuidad,13215.0
2024-12-30,Diciembre,2024,Linea 5,Prepago,187896.0
2024-12-30,Diciembre,2024,Linea 5,Gratuidad,18779.0
2024-12-31,Diciembre,2024,Linea 5,Prepago,143281.0
2024-12-31,Diciembre,2024,Linea 5,Gratuidad,14075.0
2024-12-01,Diciembre,2024,Linea 6,Prepago,101588.0
2024-12-01,Diciembre,2024,Linea 6,Gratuidad,10716.0
2024-12-02,Diciembre,2024,Linea 6,Prepago,208022.0
2024-12-02,Diciembre,2024,Linea 6,Gratuidad,21188.0
2024-12-03,Diciembre,2024,Linea 6,Prepago,211199.0
2024-12-03,Diciembre,2024,Linea 6,Gratuidad,21385.0
2024-12-04,Diciembre,2024,Linea 6,Prepago,211609.0
2024-12-04,Diciembre,2024,Linea 6,Gratuidad,20996.0
2024-12-05,Diciembre,2024,Linea 6,Prepago,217455.0
2024-12-05,Diciembre,2024,Linea 6,Gratuidad,19926.0
2024-12-06,Diciembre,2024,Linea 6,Prepago,205554.0
2024-12-06,Diciembre,2024,Linea 6,Gratuidad,21405.0
2024-12-07,Diciembre,2024,Linea 6,Prepago,147841.0
2024-12-07,Diciembre,2024,Linea 6,Gratuidad,14152.0
2024-12-08,Diciembre,2024,Linea 6,Prepago,109134.0
2024-12-08,Diciembre,2024,Linea 6,Gratuidad,10201.0
2024-12-09,Diciembre,2024,Linea 6,Prepago,195283.0
2024-12-09,Diciembre,2024,Linea 6,Gratuidad,19916.0
2024-12-10,Diciembre,2024,Linea 6,Prepago,164398.0
2024-12-10,Diciembre,2024,Linea 6,Gratuidad,18647.0
2024-12-11,Diciembre,2024,Linea 6,Prepago,129253.0
2024-12-11,Diciembre,2024,Linea 6,Gratuidad,13530.0
2024-12-12,Diciembre,2024,Linea 6,Prepago,135711.0
2024-12-12,Diciembre,2024,Linea 6,Gratuidad,12203.0
2024-12-13,Diciembre,2024,Linea 6,Prepago,191696.0
2024-12-13,Diciembre,2024,Linea 6,Gratuidad,19786.0
2024-12-14,Diciembre,2024,Linea 6,Prepago,143095.0
2024-12-14,Diciembre,2024,Linea 6,Gratuidad,14761.0
2024-12-15,Diciembre,2024,Linea 6,Prepago,110341.0
2024-12-15,Diciembre,2024,Linea 6,Gratuidad,10612.0
2024-12-16,Diciembre,2024,Linea 6,Prepago,191708.0
2024-12-16,Diciembre,2024,Linea 6,Gratuidad,19126.0
2024-12-17,Diciembre,2024,Linea 6,Prepago,187049.0
2024-12-17,Diciembre,2024,Linea 6,Gratuidad,19842.0
2024-12-18,Diciembre,2024,Linea 6,Prepago,188714.0
2024-12-18,Diciembre,2024,Linea 6,Gratuidad,18540.0
2024-12-19,Diciembre,2024,Linea 6,Prepago,183798.0
2024-12-19,Diciembre,2024,Linea 6,Gratuidad,17947.0
2024-12-20,Diciembre,2024,Linea 6,Prepago,170722.0
2024-12-20,Diciembre,2024,Linea 6,Gratuidad,19403.0
2024-12-21,Diciembre,2024,Linea 6,Prepago,133614.0
2024-12-21,Diciembre,2024,Linea 6,Gratuidad,12962.0
2024-12-22,Diciembre,2024,Linea 6,Prepago,96742.0
2024-12-22,Diciembre,2024,Linea 6,Gratuidad,9167.0
2024-12-23,Diciembre,2024,Linea 6,Prepago,147067.0
2024-12-23,Diciembre,2024,Linea 6,Gratuidad,15070.0
2024-12-24,Diciembre,2024,Linea 6,Prepago,103480.0
2024-12-24,Diciembre,2024,Linea 6,Gratuidad,11206.0
2024-12-25,Diciembre,2024,Linea 6,Prepago,56522.0
2024-12-25,Diciembre,2024,Linea 6,Gratuidad,6083.0
2024-12-26,Diciembre,2024,Linea 6,Prepago,128092.0
2024-12-26,Diciembre,2024,Linea 6,Gratuidad,14929.0
2024-12-27,Diciembre,2024,Linea 6,Prepago,131161.0
2024-12-27,Diciembre,2024,Linea 6,Gratuidad,14866.0
2024-12-28,Diciembre,2024,Linea 6,Prepago,117153.0
2024-12-28,Diciembre,2024,Linea 6,Gratuidad,12572.0
2024-12-29,Diciembre,2024,Linea 6,Prepago,87127.0
2024-12-29,Diciembre,2024,Linea 6,Gratuidad,9319.0
2024-12-30,Diciembre,2024,Linea 6,Prepago,130988.0
2024-12-30,Diciembre,2024,Linea 6,Gratuidad,15202.0
